RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,FG,e_FG,Gmag,FBP,e_FBP,BPmag,FRP,e_FRP,RPmag,BP-RP,RV,e_RV,Vbroad,GRVSmag,QSO,Gal,NSS,XPcont,XPsamp,RVS,EpochPh,EpochRV,MCMCGSP,MCMCMSC,And,Teff,logg,[Fe/H],Dist,A0,HIP,PS1,SDSS13,SKYM2,TYC2,URAT1,AllWISE,APASS9,GSC23,RAVE5,2MASS,RAVE6,RAJ2000,DEJ2000
44.80615705214,0.46177332517,73358041642752,0.0458,0.0437,3.668,0.0553,13.152,3.0,0.061,12.805,0.053,1.136,7397.39079,4.9815,16.014671,2191.4,15.943,16.98673,7690.1,14.577,15.033065,1.953666,,,,,0,0,0,1,0,0,0,0,1,1,0,3619.5,4.4107,-1.0788,263.356,0.2737,,108550448061224592,1237660241385160704,17087717,,URAT1-453005882,J025913.47+002742.3,1345,NC1S001003,,02591347+0027421,,44.80614371797,0.46171641186
44.75683857838,0.43202965699,73392401372800,0.0196,0.0164,3.022,0.0222,9.376,5.153,0.026,-7.833,0.02,1.059,481319.15676,189.5,11.481284,268930.0,167.69,11.764436,306030.0,318.19,11.033488,0.730947,-20.49,0.81,5.8936,10.86967,0,0,0,1,1,0,0,0,1,1,0,6105.2,4.2528,-0.2068,327.1194,0.104,,,1237660241385095168,17087451,,URAT1-453005875,J025901.63+002555.3,1346,NC1S000213,,02590163+0025554,,44.75681567598,0.43206447098
44.75391462952,0.43602031442,73392401617536,0.5292,0.4587,-0.2805,0.6091,1.877,1.572,0.687,1.025,0.523,0.967,195.30412,1.1828,19.960588,59.612,9.4214,20.90021,211.57,12.945,18.934269,1.965941,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108520447539053680,1237660241385095168,17087450,,,,,NC1S006106,,,,44.75390764405,0.43601575707
44.77290855773,0.4505931772,73431056703232,4.1304,3.366,,,,,,,,,65.59435,1.2582,21.1452,150.27,11.387,19.896387,380.88,20.531,18.29593,1.600456,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108540447728911168,1237660241385095424,17087463,,,J025905.49+002702.1,,NC1S000968,,02590551+0027018,,44.77290855773,0.4505931772
44.74550607607,0.44421376803,73461120851328,0.491,0.4048,0.5621,0.5184,1.317,0.361,0.671,-1.266,0.485,0.927,190.52119,1.0868,19.987509,99.575,11.59,20.34317,136.89,6.7094,19.407001,0.936169,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108530447454833536,1237660241385095424,17087453,,,,,NC1S000952,,,,44.74550446984,0.44421939614
44.75245742471,0.44851846428,73461122260992,3.1385,2.744,,,,,,,,,83.40076,1.7621,20.884441,27.568,13.656,21.737513,125.2,23.055,19.503902,2.23361,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108530447524358688,1237660241385095936,17087460,,,J025900.60+002654.6,,,,,,44.75245742471,0.44851846428
44.7867046997,0.46974280696,73568494975232,0.4199,0.384,1.375,0.472,9.104,4.857,0.548,-7.7,0.48,1.021,227.31131,1.1539,19.795815,74.715,11.56,20.655016,277.38,6.6675,18.640205,2.014811,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108560447866764144,1237660241385161216,17087715,,,J025908.80+002811.2,,NC1S006151,,02590879+0028106,,44.78668311082,0.46977703083
44.7692039235,0.46075759832,73602855354240,0.0609,0.0517,0.5825,0.0657,4.066,3.892,0.081,1.175,0.064,0.978,4666.53058,3.5305,16.514881,2453.9,28.284,16.86392,3185.4,16.515,15.989978,0.873942,,,,,0,0,0,1,0,0,0,0,1,1,0,5423.1,4.5728,-1.1919,1420.8378,0.0085,,108550447691813360,1237660241385095168,17087465,,URAT1-453005877,J025904.60+002738.6,1349,NC1S001001,,02590460+0027388,,44.76918662387,0.46075237682
44.69720358946,0.43992417014,73770359847808,1.4897,0.8303,2.3285,1.7684,12.292,-3.14,1.661,-11.885,1.054,0.935,101.89443,1.2194,20.66699,23.507,2.4187,21.910536,124.68,14.941,19.508417,2.402119,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108520446971858368,1237660241385095680,17087436,,,J025847.30+002623.9,,,,,,44.69721754334,0.4399769905
44.71784709807,0.44846054043,73839077974272,0.1657,0.1458,0.563,0.203,1.669,-1.337,0.219,0.999,0.167,1.104,901.82937,1.7455,18.299557,307.85,14.431,19.117697,861.98,10.075,17.409151,1.708546,,,,,0,0,0,0,0,0,0,0,1,0,0,3804.6,4.7844,-1.169,656.0641,0.0066,,108530447178338608,1237660241385095424,17087437,,,J025852.28+002654.3,,NC1S000959,,02585227+0026545,,44.71785303953,0.44845610123
44.70649006455,0.4588323992,73907797455488,0.4636,0.4008,-0.9562,0.5111,7.867,-0.374,0.733,-7.858,0.529,1.022,189.95529,1.18,19.990738,94.24,13.334,20.40295,145.78,13.822,19.338646,1.064304,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108550447064871104,1237660241385095936,17087438,,,,,NC1S000994,,,,44.70649172778,0.45886732554
44.6732462418,0.44252055269,73946452707968,0.0667,0.0586,5.0059,0.0794,76.278,-33.63,0.089,-68.465,0.067,1.05,3418.46523,3.0878,16.852789,752.03,12.311,18.147947,4087.5,19.783,15.71925,2.428698,,,,,0,0,0,1,0,0,0,0,1,1,0,3490.9,4.9242,-0.4096,196.5079,0.558,,108530446732641616,1237660241385095424,17087425,,URAT1-453005860,J025841.58+002633.4,,NB9C002009,,02584161+0026341,,44.67339571275,0.44282484038
44.68600199617,0.44899269429,73976516928000,0.1171,0.1066,0.3237,0.1379,15.26,14.313,0.171,-5.292,0.131,0.974,1229.44119,1.9504,17.963097,546.6,15.319,18.494371,934.04,17.388,17.321978,1.172394,,,,,0,0,0,0,0,0,0,0,1,1,0,4666.5,4.673,-1.2549,1554.3517,0.0093,,108530446859479248,1237660241385095424,17087427,,,J025844.63+002656.5,,NC1S000961,,02584461+0026566,,44.68593838214,0.44901621459
44.65152445773,0.44530995823,74015172185728,0.0489,0.0415,0.9864,0.0545,12.629,3.317,0.068,-12.185,0.051,0.99,5512.7811,3.3576,16.33394,2381.4,16.423,16.896448,4496.9,15.933,15.615615,1.280833,,,,,0,0,0,1,0,0,0,0,1,1,0,4635.5,4.6018,-0.0885,836.2132,0.1275,,108530446514854848,1237660241385095424,17087360,,URAT1-453005858,J025836.36+002643.1,1353,NB9C002028,,02583635+0026433,,44.65150971473,0.44536411544
44.65843207137,0.44840757446,74010876531072,0.1896,0.155,1.8577,0.2043,22.154,-4.225,0.25,-21.747,0.183,1.026,694.81799,1.5117,18.58269,136.22,11.094,20.002913,846.42,10.7,17.428932,2.57398,,,,,0,0,0,0,0,0,0,0,1,0,0,3467.1,4.9356,-0.4219,419.0111,0.4927,,108530446584078592,1237660241385095424,17087361,,,J025838.02+002654.4,,NB9C002049,,02583802+0026545,,44.65845084788,0.44850422996
44.67904962001,0.45837821996,74049531463296,0.6175,0.4892,1.2034,0.6872,32.6,7.03,0.811,-31.833,0.591,0.966,149.85663,1.0583,20.248177,37.35,7.5151,21.407824,142.03,10.558,19.366955,2.040869,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108550446789960576,1237660241385095680,17087433,,,J025842.92+002729.2,,NC1S006140,,,,44.6790183725,0.4585196986
44.68746157104,0.45531501914,74079596145920,0.1462,0.1288,1.5772,0.1673,7.652,6.683,0.208,-3.726,0.159,1.112,944.79842,1.7341,18.24902,230.13,10.807,19.433594,1008.9,14.328,17.2383,2.195293,,,,,0,0,0,0,0,0,0,0,1,1,0,3567.5,4.8879,-0.4322,463.6033,0.4875,,108540446874246848,1237660241385095424,17087428,,,J025844.99+002719.1,,NC1S000983,,02584498+0027192,,44.68743186887,0.45533158119
44.74423210776,0.46934158982,74251394842496,0.4218,0.3599,0.413,0.457,3.476,-0.128,0.541,-3.474,0.432,1.088,243.20293,1.1099,19.722445,73.865,9.0527,20.667452,229.3,7.4437,18.846903,1.820549,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108560447442063680,1237660241385095424,17087456,,,,,NC1S001021,,,,44.74423267662,0.4693570288
44.74626306475,0.47118112563,74255690383360,0.0601,0.0546,3.2939,0.0718,15.759,3.471,0.083,-15.372,0.066,1.035,4414.90537,3.7763,16.575064,1084.1,12.476,17.750847,4965.5,11.356,15.507983,2.242864,,,,,0,0,0,1,0,0,0,0,1,1,0,3695.2,4.6885,-0.4364,299.1306,0.734,,108560447462355904,1237660241385095424,17087457,,URAT1-453005872,J025859.10+002816.3,,NC1S001030,,02585910+0028165,,44.74624763895,0.47124944629
44.74028171173,0.47217856478,74324409221888,0.5259,0.4523,1.8912,0.5762,2.454,1.889,0.665,-1.566,0.54,0.995,168.79831,0.98672,20.118946,55.17,7.0025,20.984283,193.04,13.28,19.033752,1.950531,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108560447402397088,1237660241385095936,17087458,,,J025857.66+002819.9,,NC1S006154,,,,44.74027331436,0.472185524
44.77909217541,0.48495873415,74393129335808,0.0514,0.0467,0.4032,0.0574,19.632,13.831,0.072,-13.932,0.061,0.987,5528.5112,3.8876,16.330847,2916.2,9.6727,16.676508,3749.7,11.269,15.812915,0.863593,,,,,0,0,0,1,0,0,0,0,1,1,0,5528.4,4.6222,-1.0212,1274.919,0.0174,,108580447790472416,1237660241385095168,17087824,,URAT1-453005878,J025906.97+002905.9,1363,NC1S001079,,02590696+0029060,,44.77903070072,0.4850206545
44.76257214446,0.48749788234,74393129336064,0.0389,0.037,1.876,0.046,9.022,6.627,0.052,-6.122,0.047,1.027,8233.54099,4.7595,15.8984,2981.1,13.225,16.652613,7509.1,13.661,15.058926,1.593687,,,,,0,0,0,1,0,0,0,0,1,1,0,4490.1,4.6675,0.3214,522.1602,0.5332,,108580447625305488,1237660241385095424,17087575,,URAT1-453005876,J025903.01+002915.0,1358,NC1S001090,,02590300+0029151,,44.76254269138,0.48752509262
44.76841879288,0.48580468105,74388833802752,0.1323,0.1242,1.7671,0.1558,12.415,10.136,0.173,-7.169,0.156,1.082,1113.85731,2.2131,18.070293,275.21,11.537,19.239391,1224.3,11.042,17.028198,2.211193,,,,,0,0,0,0,0,0,0,0,1,1,0,3810.5,4.3934,-0.0633,1088.8827,0.7822,,108580447683833424,1237660241385095424,17087574,,,J025904.42+002908.8,,NC1S001082,,02590441+0029090,,44.76837374383,0.48583654182
44.73962234151,0.48363657363,74423193775488,0.2466,0.232,3.2438,0.2809,13.156,-11.374,0.32,-6.612,0.269,0.949,468.13004,1.3924,19.01145,98.418,10.997,20.355856,574.27,14.458,17.850111,2.505745,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108580447396130832,1237660241385095424,17087567,,,J025857.51+002901.2,,NC1S006170,,02585752+0029011,,44.73967289288,0.48366596046
44.71362682888,0.47305774672,74491913012736,1.7835,1.4576,-0.7039,1.9701,0.944,0.024,2.616,-0.944,1.907,1.47,83.13682,1.6402,20.887884,104.22,10.927,20.293623,262.89,17.263,18.698479,1.595144,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108560447135928144,1237660241385095424,17087442,,,J025851.27+002822.9,,NC1S001036,,,,44.71362672441,0.47306194154
44.72134637245,0.47538392986,74496208552064,0.0515,0.0459,0.5991,0.0592,7.396,5.809,0.066,-4.578,0.056,1.029,5184.40432,3.3249,16.40062,2607.5,17.215,16.797972,3629.6,14.219,15.848245,0.949727,,,,,0,0,0,1,0,0,0,0,1,1,0,5229.1,4.4997,-0.5897,1455.6552,0.0081,,108570447213120928,1237660241385095168,17087454,,URAT1-453005870,J025853.12+002831.4,1368,NC1S001047,,02585311+0028314,,44.72132055391,0.47540427485
44.72032887142,0.49034301714,74599287955072,0.3615,0.3208,1.0716,0.411,17.397,6.816,0.481,16.006,0.404,1.338,526.12039,2.3777,18.884653,167.97,9.7026,19.77543,1041.4,15.743,17.2039,2.571531,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108580447202818880,1237660241385095424,,,,J025852.87+002925.2,,NC1S001099,,02585287+0029251,,44.72029857823,0.49027187788
44.72045881858,0.49597313806,74594992236672,0.1574,0.1296,0.6194,0.1722,5.858,2.118,0.194,-5.462,0.157,1.009,892.20945,1.5936,18.3112,330.05,21.25,19.042093,849.82,17.485,17.424583,1.61751,,,,,0,0,0,0,0,0,0,0,1,0,0,3838.7,4.638,-1.5263,701.9375,0.0047,,108590447204285632,1237660241385095424,17087565,,,J025852.89+002945.1,,NC1S001112,,02585289+0029456,,44.72044940504,0.4959974145
44.72879482851,0.49253539248,74633647504896,1.0352,0.8053,,,,,,,,,231.89024,2.464,19.77416,399.77,14.876,18.834026,1075.3,31.219,17.169056,1.66497,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108590447287651504,1237660241385095424,17087566,,,J025854.90+002933.1,,NC1S001107,,02585491+0029332,,44.72879482851,0.49253539248
44.72645825352,0.51127288692,74698071455360,0.189,0.1732,14.8631,0.2161,79.315,-77.833,0.249,15.265,0.214,0.905,547.37456,1.2668,18.841656,285.83,12.365,19.198263,324.69,19.068,18.469217,0.729046,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108610447265403952,1237660241385095424,17087568,,,J025854.33+003040.8,,NC1S001140,,,,44.72680419032,0.51120504237
44.74296442616,0.5100995018,74736726926080,5.9247,5.7391,,,,,,,,,534.05978,9.3861,18.868393,125.81,14.411,20.089254,1081.6,20.142,17.162746,2.926508,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108610447429372624,1237660241385095424,17087570,,,J025858.31+003036.4,,NC1S001138,,02585830+0030367,,44.74296442616,0.5100995018
44.55531180461,0.39409333173,74835510246272,0.0926,0.0808,0.7856,0.1036,16.858,16.709,0.138,2.234,0.106,1.058,1558.81933,1.7814,17.705378,609.84,7.9969,18.375498,1321.7,10.541,16.945057,1.430441,,,,,0,0,0,0,0,0,0,0,1,1,0,4363.1,4.6712,-0.3341,1197.8522,0.0146,,108470445552323344,1237666301089939712,17087282,,,J025813.26+002338.7,,NB9C001658,,02581325+0023386,,44.55523754021,0.39408340138
44.57557487309,0.41586113832,74977244861696,0.061,0.05,1.7115,0.0688,23.396,-15.143,0.086,-17.834,0.064,0.929,3541.70812,3.1808,16.814335,1171.5,16.088,17.66666,3419.7,10.033,15.912936,1.753724,,,,,0,0,0,0,0,0,0,0,1,1,0,3976.9,4.7378,-0.3833,490.7214,0.2456,,108490445755529520,1237666301089939712,17087313,,URAT1-453005845,J025818.14+002457.1,1369,NB9C001754,,02581814+0024573,,44.57564217786,0.41594039941
44.5342650132,0.40277258487,75045964534784,4.773,3.6448,,,,,,,,,85.08005,1.2848,20.862797,289.73,20.872,19.183563,639.88,28.711,17.732643,1.45092,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108480445344163616,1237666301089939712,17086383,,,J025808.22+002410.0,,NB9C001681,,02580821+0024100,,44.5342650132,0.40277258487
44.52637300611,0.40715915518,75110388154496,1.7707,1.7018,,,,,,,,,91.55687,1.2554,20.78314,141.81,8.0993,19.959238,396.88,16.075,18.251257,1.707981,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108480445263149024,1237666301089939712,17086382,,,J025806.33+002425.7,,NB9C001700,,02580629+0024248,,44.52637300611,0.40715915518
44.56933317719,0.42945983908,75213467371904,0.2317,0.1972,0.2376,0.2646,2.108,1.947,0.371,-0.808,0.264,1.024,418.36217,1.1499,19.133486,190.22,10.725,19.640419,289.67,8.8822,18.59312,1.047298,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108510445692755792,1237660241385029888,17087317,,,J025816.60+002547.2,,NB9C001900,,,,44.56932452488,0.42946342941
44.55540179977,0.43443946813,75282188278656,0.7742,0.724,0.5701,0.9822,14.473,12.448,1.608,-7.384,1.093,1.135,127.8228,1.0718,20.420847,49.177,9.1098,21.10913,163.58,10.096,19.213573,1.895557,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108520445553241776,1237660241385030144,17087314,,,J025813.29+002603.8,,,,,,44.55534647544,0.43447228576
44.6038241195,0.4159498695,75316546618880,8.2425,4.5621,,,,,,,,,75.70135,1.8304,20.989609,42.614,7.5685,21.26466,88.565,7.9842,19.879742,1.384918,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108490446037489616,1237666301089939968,,,,,,NB9C004965,,,,44.6038241195,0.4159498695
44.60358876144,0.41947461528,75316546585984,0.1605,0.1337,3.424,0.1813,40.865,17.662,0.239,-36.851,0.175,0.92,763.42707,1.7535,18.480448,143.41,18.82,19.947065,1017.8,10.223,17.22876,2.718306,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108500446035133904,1237666301089939712,17087323,,,J025824.85+002510.2,,NB9C001785,,02582484+0025106,,44.6035102619,0.41963839827
44.61949163493,0.43725302893,75458281197696,0.0229,0.0174,2.4719,0.023,3.05,1.154,0.028,2.824,0.021,1.175,5827786.88072,1908.4,8.773607,2.6545e+06,1161.1,9.278578,4.5288e+06,2018.9,8.107946,1.170631,-15.52,0.15,,7.869454,0,0,0,1,1,0,0,0,1,1,0,5053.8,2.8574,-0.0849,403.7859,0.2989,,,1237660241385029632,17087348,48-865-1,URAT1-453005852,J025828.67+002614.0,1374,NB9C000168,,02582867+0026141,,44.61948650604,0.43724047903
44.64550092459,0.44591920001,75488345312512,0.3012,0.2469,1.9712,0.3291,9.309,-1.411,0.405,-9.202,0.289,0.945,332.18434,1.3284,19.383919,71.255,10.649,20.706505,408.66,9.0542,18.219498,2.487007,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108530446454685584,1237660241385095424,17087359,,,J025834.91+002645.3,,NB9C005236,,02583491+0026453,,44.64550719501,0.44596009609
44.60976258038,0.44465589803,75527000674304,0.0174,0.014,1.4871,0.0196,17.455,13.554,0.021,-10.998,0.017,1.069,62400.935,14.274,13.699389,32418.0,36.075,14.061578,42730.0,27.925,13.171069,0.890509,71.88,3.6,,12.883572,0,0,0,1,1,0,0,0,1,1,0,5762.3,4.2979,-0.2048,632.8475,0.2416,,108530446096844112,1237660241385029632,17087351,,URAT1-453005850,J025826.33+002640.7,1370,NB9C000166,,02582632+0026409,,44.60970233788,0.44470477943
44.62851936041,0.46052124416,75561360607616,2.5106,2.0584,,,,,,,,,131.40767,2.2364,20.390816,313.27,20.934,19.098751,755.69,43.658,17.552036,1.546715,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108550446284763088,1237660241385029888,17087357,,,J025830.84+002737.8,,NB9C002166,,02583084+0027378,,44.62851936041,0.46052124416
44.59266884505,0.45428247711,75630079889280,0.0266,0.0204,2.2622,0.028,14.729,11.153,0.035,9.62,0.026,0.988,20119.60899,6.8275,14.928318,8581.0,24.554,15.504699,16430.0,30.112,14.208796,1.295903,,,,,0,0,0,0,0,0,0,0,1,1,0,4721.4,4.6185,-0.242,421.5896,0.2641,,108540445925935616,1237660241385029632,17087338,,URAT1-453005849,J025822.23+002715.3,1386,NB9C000160,,02582222+0027153,,44.59261927486,0.454239722
44.58721712863,0.45317535809,75694503712128,0.095,0.0763,0.2483,0.1008,4.148,1.406,0.122,-3.902,0.093,1.048,1756.94563,1.9467,17.575472,826.36,17.006,18.045622,1328.1,15.092,16.9398,1.105822,,,,,0,0,0,0,0,0,0,0,1,1,0,4842.7,4.7239,-0.7741,1453.4489,0.0051,,108540445871684272,1237660241385029888,17087337,,,,,NB9C002099,,02582090+0027115,,44.58721087806,0.45319270061
44.60452858739,0.45874111722,75728863451008,1.1687,0.9297,0.8188,1.3811,5.333,-2.114,2.032,-4.897,1.347,1.149,92.22307,1.2504,20.775269,39.426,7.4829,21.34909,69.299,10.61,20.14607,1.20302,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108550446044980992,1237660241385030400,17087341,,,,,NB9C002134,,,,44.60453798254,0.45876288006
44.61878971416,0.46833077854,75763223220992,0.2897,0.2399,1.8865,0.3381,4.416,-2.168,0.369,-3.847,0.266,1.078,411.84644,1.3845,19.150528,71.439,9.3394,20.7037,525.62,17.206,17.946222,2.757477,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108560446187552464,1237660241385029888,17087356,,,J025828.51+002806.2,,NB9C005422,,02582851+0028058,,44.61879934892,0.46834787602
44.61488655606,0.47134226541,75763224672512,1.5617,1.0052,,,,,,,,,78.695,1.3751,20.947498,24.124,2.7437,21.8824,90.215,10.591,19.859694,2.022707,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108560446148256032,1237660241385030400,17087355,,,J025827.57+002816.4,,,,,,44.61488655606,0.47134226541
44.59505764275,0.47163959136,75797582929024,0.1291,0.1045,0.2601,0.1363,4.916,1.093,0.182,-4.793,0.129,1.017,1053.97608,1.6446,18.13029,483.08,12.686,18.628506,799.37,13.437,17.491026,1.13748,,,,,0,0,0,0,0,0,0,0,1,1,0,4747.8,4.8139,-1.2111,1483.4397,0.002,,108560445950106432,1237660241385029888,17087342,,,J025822.82+002818.1,,NB9C002239,,02582280+0028179,,44.5950527838,0.47166089426
44.52977199084,0.42277868131,75900662171520,0.4036,0.3404,1.0793,0.4375,5.946,-4.684,0.653,-3.662,0.441,0.956,189.68399,0.99826,19.99229,61.44,8.6939,20.867407,199.93,10.078,18.995686,1.871721,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108500445297477776,1237663328934625792,17086384,,,,,NB9C005034,,,,44.52979281066,0.42279495476
44.52459635394,0.43627146966,75973677274624,1.8198,1.3453,,,,,,,,,219.59978,2.3245,19.833286,900.13,32.523,17.952782,2179.6,23.105,16.40196,1.550821,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108520445245573968,1237660241385029888,,,,,1393,NB9C001963,,02580589+0026105,,44.52459635394,0.43627146966
44.54951288136,0.45017663217,76042396338048,1.2008,0.7924,-0.149,1.1793,3.227,0.922,2.03,-3.092,1.213,1.053,103.07737,1.0824,20.654459,67.883,9.0004,20.75914,70.836,16.52,20.122261,0.636879,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108540445494840656,1237660241385029888,17087326,,,,,NB9C002061,,,,44.54950878337,0.45019037661
44.54428038544,0.45666131387,76111116227456,0.0265,0.0201,3.374,0.0281,21.706,16.348,0.04,-14.279,0.029,0.989,19477.54352,6.9829,14.963532,6435.5,25.764,15.817087,18887.0,31.212,14.057478,1.759609,30.61,12.83,,13.63212,0,0,0,0,0,0,0,0,1,1,0,4347.7,4.6441,0.4014,288.6992,0.7632,,108540445442418512,1237660241385029632,17086389,,URAT1-453005841,J025810.62+002724.0,1397,NB9C000159,,02581060+0027242,,44.5442077266,0.4567247775
44.50608490491,0.44889407239,76175540048640,0.0816,0.066,0.8549,0.0937,6.448,-1.331,0.107,-6.31,0.082,1.118,2642.01863,2.8341,17.132526,1036.0,10.707,17.80015,2252.1,11.437,16.366423,1.433727,,,,,0,0,0,0,0,0,0,0,1,1,0,4389.4,4.5138,-0.1128,1204.3933,0.0107,,108530445060479120,1237660241385029888,17086386,,URAT1-453005836,J025801.46+002656.0,,NB9C002053,,02580145+0026559,,44.50609082156,0.44892211485
44.51019631785,0.45196955407,76175540049024,0.0869,0.0688,2.3006,0.097,10.388,-0.809,0.122,10.356,0.091,0.969,2011.07911,2.5081,17.428795,473.59,12.21,18.650034,2268.2,11.772,16.358713,2.291321,,,,,0,0,0,0,0,0,0,0,1,1,0,3602.3,4.5658,-0.597,432.6731,0.6837,,108540445101572784,1237660241385029888,17086387,,URAT1-453005837,J025802.44+002707.1,,NB9C002083,,02580244+0027068,,44.51019991341,0.45192352735
44.47999107457,0.44745626803,76209899818368,1.4595,0.8045,2.6533,1.5849,14.426,-12.498,1.824,-7.204,1.228,1.019,94.17034,0.97345,20.75258,43.768,11.405,21.235655,111.84,10.392,19.626415,1.60924,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108530444799877392,1237660241384964864,17086376,,,J025755.17+002651.0,,NB9C005255,,,,44.48004662187,0.44748828768
44.51569688959,0.46645335426,76347338742400,0.2051,0.1577,0.166,0.2165,8.48,7.515,0.276,-3.928,0.201,1.077,605.80298,1.3264,18.731539,263.31,7.8184,19.28738,450.52,13.724,18.113605,1.173775,,,,,0,0,0,0,0,0,0,0,1,0,0,4780.7,4.8985,-1.9388,1734.3564,0.0018,,108560445156450192,1237660241385029888,17086388,,,J025803.75+002759.4,,NB9C002198,,,,44.51566348719,0.46647081268
44.56296697284,0.45581700803,76416058217984,0.1372,0.1158,1.0439,0.1567,11.436,11.383,0.208,1.105,0.153,1.061,979.71529,2.042,18.209618,358.21,9.4251,18.953205,878.82,9.5241,17.388151,1.565054,,,,,0,0,0,0,0,0,0,0,1,1,0,3957.2,4.8542,-0.9382,800.2601,0.0043,,108540445629057424,1237660241385029888,17087327,,,J025815.11+002721.0,,NB9C002115,,02581510+0027206,,44.5629163813,0.45581209689
44.56043308873,0.45960718164,76420353872128,1.6947,1.9871,,,,,,,,,167.30334,2.404,20.128605,259.32,13.737,19.30395,663.51,15.026,17.69328,1.61067,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108550445603902000,1237660241385029888,17087331,,,J025814.50+002734.5,,NB9C002149,,02581450+0027347,,44.56043308873,0.45960718164
44.5623284956,0.46142727782,76416058249344,0.793,0.6183,0.9735,0.8959,4.34,4.15,1.149,-1.269,0.794,1.132,127.63271,0.91163,20.422462,38.021,9.2551,21.388483,96.145,7.2634,19.790575,1.597908,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108550445622844176,1237660241385030144,17087332,,,,,NB9C005359,,,,44.56231005068,0.461432919
44.56720613312,0.47812716275,76519138882432,2.7184,3.6693,,,,,,,,,86.00385,1.6747,20.851072,51.818,2.3929,21.052345,123.46,9.7087,19.519058,1.533287,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108570445671364192,1237660241385030144,17087335,,,J025816.11+002841.2,,,,,,44.56720613312,0.47812716275
44.59131059825,0.47826441562,76587856942592,1.2715,1.5207,2.4967,1.3934,9.837,9.12,1.691,-3.687,1.928,1.134,94.46801,1.335,20.749155,42.462,8.9315,21.26855,74.41,11.1,20.068823,1.199728,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108570445912484400,1237660241385030144,17087471,,,J025821.92+002842.2,,NB9C005487,,,,44.59127006426,0.47828080022
44.54968041842,0.48186481939,76725295896320,0.8753,0.6625,0.835,0.8974,2.669,-2.543,1.362,-0.809,0.933,0.961,108.83382,1.0694,20.595457,22.005,4.5934,21.982248,98.847,11.135,19.760485,2.221764,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108570445496328688,1237660241385030144,17087466,,,J025811.94+002855.1,,NB9C005496,,,,44.54969172061,0.48186841671
44.55641945321,0.48790010365,76725295896704,0.4647,0.3728,0.88,0.4756,6.745,-0.428,0.654,-6.732,0.451,0.975,177.88022,0.96991,20.062048,64.384,7.1451,20.816591,179.79,7.0669,19.111,1.705591,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108580445563835968,1237660241385030144,17087467,,,J025813.54+002916.5,,NB9C005510,,,,44.55642135625,0.48793002232
44.5514458349,0.4914551163,76725297289984,1.0442,0.6822,1.948,0.8563,4.733,0.707,1.77,-4.68,0.94,1.142,108.42482,0.81948,20.599545,33.494,11.247,21.52614,134.44,10.763,19.42656,2.099581,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108590445513870208,1237660241385030144,,,,J025812.34+002929.1,,,,,,44.55144269255,0.49147591536
